Date,Menu Name,Qty,Price
2019-01-21 22:44:13,B7. TANTAN PORK BELLY,1,61000
,MINERAL WATER,1,10000
,MATCHA ICE CREAM,1,20000
,B8. TANTAN PORK BELLY EGG,1,0
2019-01-22 11:55:29,C3. KURO QUARTER CHICKEN,1,62000
,MINERAL WATER,1,10000
2019-01-22 12:28:05,B5. TANTAN CHICKEN KARAAGE,1,67000
,JAPANESE OCHA,1,20000
,GYOZA PORK,1,35000
2019-01-22 13:50:59,A6. GOLDEN CHICKEN KARAAGE EGG,2,70000
,GYOZA CHICKEN,1,35000
,JAPANESE OCHA,1,20000
,JAPANESE OCHA,1,20000
2019-01-22 14:50:30,B7. TANTAN PORK BELLY,1,61000
,A8. GOLDEN PORK BELLY EGG,2,64000
,JAPANESE OCHA,2,20000
,JAPANESE OCHA,1,20000
,TORIKAWA,1,35000
2019-01-22 15:12:05,B2. TANTAN CHICKEN CHARSIU EGG,1,68000
,JAPANESE OCHA,1,20000
2019-01-22 15:12:23,B7. TANTAN PORK BELLY,1,61000
2019-01-22 18:06:51,GYOZA CHICKEN,1,35000
2019-01-22 18:47:16,A8. GOLDEN PORK BELLY EGG,1,64000
,JAPANESE OCHA,1,20000
2019-01-22 18:49:23,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,JAPANESE OCHA,1,20000
,OGURA ICE CREAM,2,18000
,B2. TANTAN CHICKEN CHARSIU EGG,1,68000
,CHICKEN KARAAGE,2,37000
,JAPANESE OCHA,1,20000
,CHOPPED CHILI,2,0
,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,B2. TANTAN CHICKEN CHARSIU EGG,1,68000
,JAPANESE OCHA,1,20000
,JAPANESE OCHA,1,20000
2019-01-22 18:54:08,C4. KURO QUARTER CHICKEN EGG,1,70000
2019-01-22 19:01:17,A1. GOLDEN CHICKEN CHARSIU,1,55000
,B8. TANTAN PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
2019-01-22 19:01:41,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-22 19:03:47,C10. KURO MEGA PORK BELLY EGG,1,84000
,JAPANESE OCHA,1,20000
,JAPANESE OCHA,1,20000
,MATCHA ICE CREAM,1,20000
2019-01-22 19:04:23,B10. TANTAN MEGA PORK BELLY EGG,1,84000
2019-01-22 19:12:22,B8. TANTAN PORK BELLY EGG,1,69000
,B7. TANTAN PORK BELLY,1,61000
2019-01-22 19:36:31,OYAKODON.,1,40000
,A4. GOLDEN QUARTER CHICKEN EGG,1,65000
,JAPANESE OCHA,2,20000
2019-01-22 19:44:35,B8. TANTAN PORK BELLY EGG,1,69000
,GYOZA PORK,1,35000
,JAPANESE OCHA,2,20000
2019-01-22 19:45:40,B7. TANTAN PORK BELLY,1,61000
,BUTADON,1,50000
,JAPANESE OCHA,1,20000
,TORIPAITAN SOUP,1,15000
2019-01-22 19:46:14,B5. TANTAN CHICKEN KARAAGE,1,67000
2019-01-22 19:56:26,C8. KURO PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
2019-01-22 19:57:35,C8. KURO PORK BELLY EGG,1,69000
2019-01-22 20:06:14,B4. TANTAN QUARTER CHICKEN EGG,1,70000
,BALI HAI BEER,2,25000
,PORK BELLY.,1,15000
,GYOZA PORK,1,35000
,JAPANESE OCHA,1,20000
,MATCHA ICE CREAM,2,20000
,FLAN PUDDING,1,25000
2019-01-22 20:07:03,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-22 20:21:34,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,B2. TANTAN CHICKEN CHARSIU EGG,1,68000
,CHICKEN KARAAGE,1,37000
,JAPANESE OCHA,1,20000
,JAPANESE OCHA,1,20000
,OGURA ICE CREAM,1,18000
,CHOPPED CHILI,1,0
2019-01-23 10:47:41,A6. GOLDEN CHICKEN KARAAGE EGG,1,70000
,STAMINA DON,1,68000
,QUARTER CHICKEN.,1,30000
,TARO MILK TEA,1,25000
,JAPANESE OCHA,1,20000
,B5. TANTAN CHICKEN KARAAGE,1,67000
2019-01-23 12:44:12,C2. KURO CHICKEN CHARSIU EGG,1,68000
,JAPANESE OCHA,1,20000
,GYOZA PORK,1,35000
2019-01-23 13:21:06,B8. TANTAN PORK BELLY EGG,1,69000
,TAUGE,1,7000
,C4. KURO QUARTER CHICKEN EGG,1,70000
,JAPANESE OCHA,1,20000
2019-01-23 18:42:13,CHICKEN CHAHAN,1,32000
,BUTADON,1,0
2019-01-23 19:48:00,A8. GOLDEN PORK BELLY EGG,1,64000
,B8. TANTAN PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
,JAPANESE OCHA,1,20000
2019-01-23 19:50:07,A6. GOLDEN CHICKEN KARAAGE EGG,1,70000
,JAPANESE OCHA,2,20000
2019-01-23 19:51:37,PORK CHAHAN,1,38000
,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,A3. GOLDEN QUARTER CHICKEN.,1,57000
,B10. TANTAN MEGA PORK BELLY EGG,1,84000
,MINERAL WATER,1,10000
,GYOZA PORK,1,35000
,JAPANESE OCHA,2,20000
2019-01-23 20:15:00,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,GYOZA PORK,1,35000
,FLAN PUDDING,1,25000
,JAPANESE OCHA,1,20000
2019-01-23 22:09:07,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,C3. KURO QUARTER CHICKEN,1,62000
,MINERAL WATER,2,10000
2019-01-23 22:10:42,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,CHICKEN CHAHAN,1,32000
,JAPANESE OCHA,1,20000
,JAPANESE OCHA,1,20000
2019-01-24 11:58:16,A8. GOLDEN PORK BELLY EGG,1,64000
,CHICKEN KATSU,1,31000
,JAPANESE OCHA,1,20000
,CHOPPED CHILI,1,0
2019-01-24 12:13:06,A4. GOLDEN QUARTER CHICKEN EGG,1,65000
,CHICKEN KARAAGE,1,37000
,GYOZA PORK,1,35000
2019-01-24 12:32:59,B8. TANTAN PORK BELLY EGG,1,69000
,A9. GOLDEN MEGA PORK BELLY,1,71000
,JAPANESE OCHA,1,20000
2019-01-24 12:33:47,TORI SOBORO DON,1,25000
2019-01-24 12:44:59,CHICKEN TERIYAKI DON,1,35000
,PORK KATSUDON,1,49000
,JAPANESE OCHA,1,20000
2019-01-24 12:50:37,CHICKEN KATSUDON,1,45000
,JAPANESE OCHA,1,20000
2019-01-24 13:40:56,C9. KURO MEGA PORK BELLY,1,76000
,PORK KATSU,1,35000
,JAPANESE OCHA,1,20000
2019-01-24 18:33:28,A4. GOLDEN QUARTER CHICKEN EGG,1,65000
2019-01-24 18:33:49,B7. TANTAN PORK BELLY,1,61000
2019-01-24 19:30:37,A6. GOLDEN CHICKEN KARAAGE EGG,1,70000
,A6. GOLDEN CHICKEN KARAAGE EGG,1,70000
,B6. TANTAN CHICKEN KARAAGE EGG,1,75000
,JAPANESE OCHA,2,20000
,JAPANESE OCHA,1,20000
2019-01-24 19:37:47,A8. GOLDEN PORK BELLY EGG,1,64000
,A9. GOLDEN MEGA PORK BELLY,1,71000
,COKE SODA,1,15000
,MINERAL WATER,1,10000
2019-01-24 19:39:57,A8. GOLDEN PORK BELLY EGG,1,64000
,C6. KURO CHICKEN KARAAGE EGG,1,75000
,JAPANESE OCHA,2,20000
2019-01-24 19:50:41,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,B7. TANTAN PORK BELLY,1,61000
,CHICKEN NANBAN,1,35000
,MINERAL WATER,1,10000
2019-01-24 20:13:03,BUTADON,1,50000
,PORK KATSU,1,35000
,QUARTER CHICKEN.,2,30000
2019-01-24 20:28:13,B4. TANTAN QUARTER CHICKEN EGG,1,70000
,B9. TANTAN MEGA PORK BELLY,1,76000
,JAPANESE OCHA,2,20000
,CHICKEN KARAAGE,1,37000
2019-01-24 20:47:20,A8. GOLDEN PORK BELLY EGG,1,64000
,JAPANESE OCHA,1,20000
,MINERAL WATER,1,10000
,B2. TANTAN CHICKEN CHARSIU EGG,1,68000
2019-01-24 21:04:41,B8. TANTAN PORK BELLY EGG,1,69000
,JAPANESE OCHA,2,20000
2019-01-24 21:05:03,C2. KURO CHICKEN CHARSIU EGG,1,68000
2019-01-24 22:12:18,C8. KURO PORK BELLY EGG,1,69000
,A8. GOLDEN PORK BELLY EGG,1,64000
,JAPANESE OCHA,1,20000
,GYOZA PORK,1,35000
2019-01-24 22:13:18,B2. TANTAN CHICKEN CHARSIU EGG,1,68000
,SOYA MILK,1,20000
2019-01-25 11:46:21,A8. GOLDEN PORK BELLY EGG,1,64000
,B10. TANTAN MEGA PORK BELLY EGG,1,84000
,TAUGE,1,7000
,CHOPPED CHILI,1,0
,JAPANESE OCHA,1,20000
,GYOZA PORK,1,35000
2019-01-25 13:15:32,A7. GOLDEN PORK BELLY,1,56000
,C7. KURO PORK BELLY,1,61000
,B8. TANTAN PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
,JAPANESE OCHA,1,20000
,GYOZA PORK,1,35000
2019-01-25 13:39:01,A5. GOLDEN CHICKEN KARAAGE,1,62000
,CHICKEN TERIYAKI DON,1,35000
,GYOZA CHICKEN,1,35000
,OGURA ICE CREAM,1,18000
,FLAN PUDDING,1,25000
2019-01-25 13:53:50,B8. TANTAN PORK BELLY EGG,2,69000
,BALI HAI BEER,1,25000
,GYOZA PORK,1,35000
,JAPANESE OCHA,1,20000
,JAPANESE OCHA,1,20000
,OYAKODON.,1,40000
,SPRITE SODA,1,15000
,OYAKODON.,2,40000
2019-01-25 14:46:27,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,JAPANESE OCHA,1,20000
2019-01-25 14:46:47,C8. KURO PORK BELLY EGG,1,69000
2019-01-25 14:58:38,A4. GOLDEN QUARTER CHICKEN EGG,1,65000
,PORK BELLY.,1,15000
,SEAWEED.,1,10000
,GYOZA PORK,1,35000
,JAPANESE OCHA,1,20000
,JAPANESE OCHA,1,20000
2019-01-25 14:59:45,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-25 16:20:29,B8. TANTAN PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
2019-01-25 18:36:59,B10. TANTAN MEGA PORK BELLY EGG,1,84000
,B4. TANTAN QUARTER CHICKEN EGG,1,70000
,GYOZA PORK,1,35000
,CHICKEN SOBORO,1,15000
,JAPANESE OCHA,2,20000
2019-01-25 19:24:30,B8. TANTAN PORK BELLY EGG,1,69000
2019-01-25 19:24:53,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-25 19:25:14,B7. TANTAN PORK BELLY,1,61000
2019-01-25 19:25:51,B7. TANTAN PORK BELLY,1,61000
2019-01-25 20:03:44,STAMINA DON,1,68000
,PORK KATSU,1,35000
,FANTA,1,15000
2019-01-25 20:09:23,A6. GOLDEN CHICKEN KARAAGE EGG,1,70000
,JAPANESE OCHA,1,20000
,MINERAL WATER,1,10000
2019-01-25 20:09:54,CHICKEN KATSU CURRY,1,47000
2019-01-25 20:12:19,B7. TANTAN PORK BELLY,1,61000
,MINERAL WATER,1,10000
2019-01-25 20:16:42,A8. GOLDEN PORK BELLY EGG,1,64000
,A6. GOLDEN CHICKEN KARAAGE EGG,1,70000
,CHICKEN KARAAGE,1,37000
,NOODLE,1,15000
,SEASONED EGG,1,10000
,JAPANESE OCHA,4,20000
,POACHED EGG,1,10000
,OGURA ICE CREAM,1,18000
2019-01-25 20:47:22,B8. TANTAN PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
,JAPANESE OCHA,1,20000
,GYOZA PORK,1,35000
,TORIKAWA,1,35000
,ABURI PORK BELLY,1,20000
,JAPANESE OCHA,1,0
2019-01-25 20:54:43,B8. TANTAN PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
2019-01-25 20:55:00,C8. KURO PORK BELLY EGG,1,69000
2019-01-25 21:05:28,BUTADON,1,50000
,PORK CHAHAN,1,38000
2019-01-25 21:11:00,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,GYOZA PORK,1,35000
,MATCHA ICE CREAM,1,20000
,JAPANESE OCHA,2,20000
,MINERAL WATER,1,10000
2019-01-25 21:21:48,D4. CURRY QUARTER CHICKEN EGG,1,70000
,JAPANESE OCHA,1,20000
2019-01-25 21:22:19,C4. KURO QUARTER CHICKEN EGG,1,70000
2019-01-25 21:53:58,B6. TANTAN CHICKEN KARAAGE EGG,1,75000
,A6. GOLDEN CHICKEN KARAAGE EGG,1,70000
,JAPANESE OCHA,2,20000
2019-01-25 22:06:36,A7. GOLDEN PORK BELLY,1,56000
,JAPANESE OCHA,1,20000
,OYAKODON.,1,40000
2019-01-25 22:23:06,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,CHICKEN CHARSIU,1,15000
,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,D5. CURRY CHICKEN KARAAGE,1,67000
,C9. KURO MEGA PORK BELLY,1,76000
,PORK SOBORO,1,10000
,JAPANESE OCHA,1,20000
,JAPANESE OCHA,1,20000
,D5. CURRY CHICKEN KARAAGE,1,0
2019-01-25 22:44:59,C2. KURO CHICKEN CHARSIU EGG,1,68000
,JAPANESE OCHA,1,20000
,GYOZA PORK,1,35000
2019-01-25 23:34:18,JAPANESE OCHA,1,20000
,SOYA MILK,1,20000
,B6. TANTAN CHICKEN KARAAGE EGG,1,75000
,B2. TANTAN CHICKEN CHARSIU EGG,1,0
2019-01-25 23:34:46,MAZEMEN MINCED PORK+PORK BELLY,1,75000
2019-01-26 12:46:11,A1. GOLDEN CHICKEN CHARSIU,1,55000
,GYOZA PORK,1,35000
2019-01-26 13:05:48,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,JAPANESE OCHA,1,20000
,COKE SODA,1,15000
,GYOZA PORK,1,35000
2019-01-26 13:06:38,A7. GOLDEN PORK BELLY,1,56000
2019-01-26 13:27:44,B2. TANTAN CHICKEN CHARSIU EGG,1,68000
2019-01-26 13:29:50,C8. KURO PORK BELLY EGG,1,69000
2019-01-26 14:24:39,A4. GOLDEN QUARTER CHICKEN EGG,1,65000
,C4. KURO QUARTER CHICKEN EGG,1,70000
2019-01-26 14:29:17,A1. GOLDEN CHICKEN CHARSIU,1,55000
,SOYA MILK,1,20000
,CHOPPED CHILI,1,0
2019-01-26 14:31:43,MINERAL WATER,1,10000
2019-01-26 15:25:51,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,JAPANESE OCHA,1,20000
2019-01-26 15:26:11,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-26 15:30:44,B6. TANTAN CHICKEN KARAAGE EGG,1,75000
,JAPANESE OCHA,2,20000
2019-01-26 15:31:12,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
2019-01-26 15:35:27,C8. KURO PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
,JAPANESE OCHA,1,20000
2019-01-26 15:36:14,STAMINA DON,1,68000
2019-01-26 15:46:45,C2. KURO CHICKEN CHARSIU EGG,1,68000
,MINERAL WATER,1,10000
,JAPANESE OCHA,2,20000
,CHICKEN KARAAGE,1,37000
,A7. GOLDEN PORK BELLY,1,56000
,A1. GOLDEN CHICKEN CHARSIU,1,55000
2019-01-26 15:49:57,B8. TANTAN PORK BELLY EGG,1,69000
,B10. TANTAN MEGA PORK BELLY EGG,1,84000
2019-01-26 16:12:51,D6. CURRY CHICKEN KARAAGE EGG,1,75000
,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,JAPANESE OCHA,2,20000
,CHICKEN KATSU CURRY,1,47000
,CHICKEN KATSU,1,31000
2019-01-26 16:50:43,A7. GOLDEN PORK BELLY,1,56000
,SEASONED EGG,1,0
2019-01-26 17:05:41,B10. TANTAN MEGA PORK BELLY EGG,1,84000
,JAPANESE OCHA,1,20000
2019-01-26 17:06:30,D5. CURRY CHICKEN KARAAGE,1,67000
,JAPANESE OCHA,1,20000
,SEASONED EGG,1,10000
2019-01-26 17:07:18,C10. KURO MEGA PORK BELLY EGG,1,84000
,SOYA MILK,1,20000
2019-01-26 17:08:25,C10. KURO MEGA PORK BELLY EGG,1,84000
,SOYA MILK,1,20000
2019-01-26 17:19:58,B10. TANTAN MEGA PORK BELLY EGG,1,84000
,JAPANESE OCHA,1,20000
2019-01-26 17:20:28,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
2019-01-26 18:30:01,JAPANESE OCHA,1,20000
,A8. GOLDEN PORK BELLY EGG,1,64000
,B8. TANTAN PORK BELLY EGG,1,69000
2019-01-26 18:30:42,B10. TANTAN MEGA PORK BELLY EGG,1,84000
,JAPANESE OCHA,1,20000
2019-01-26 18:31:50,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,JAPANESE OCHA,1,20000
2019-01-26 18:32:32,A8. GOLDEN PORK BELLY EGG,1,64000
,JAPANESE OCHA,1,20000
,SEASONED EGG,1,10000
2019-01-26 18:39:41,B8. TANTAN PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
2019-01-26 18:40:03,C8. KURO PORK BELLY EGG,1,69000
2019-01-26 18:52:57,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,JAPANESE OCHA,1,20000
,CHICKEN KARAAGE,1,37000
,JAPANESE SPINACH,1,10000
,B4. TANTAN QUARTER CHICKEN EGG,1,70000
,SEAWEED.,1,10000
,BAMBOO SHOOT,1,15000
,OYAKODON.,1,40000
,OGURA ICE CREAM,1,18000
2019-01-26 19:28:32,A1. GOLDEN CHICKEN CHARSIU,1,55000
,B1. TANTAN CHICKEN CHARSIU,1,60000
2019-01-26 19:37:53,B8. TANTAN PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
,JAPANESE OCHA,1,20000
,GYOZA PORK,1,35000
2019-01-26 19:38:31,A7. GOLDEN PORK BELLY,1,56000
2019-01-26 19:50:08,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,B2. TANTAN CHICKEN CHARSIU EGG,1,68000
,GYOZA PORK,1,35000
,JAPANESE OCHA,2,20000
2019-01-26 19:53:50,A8. GOLDEN PORK BELLY EGG,1,64000
,JAPANESE OCHA,2,20000
,CHICKEN NANBAN,1,0
2019-01-26 20:11:37,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,B2. TANTAN CHICKEN CHARSIU EGG,1,68000
,D8. CURRY PORK BELLY EGG,1,69000
,CHICKEN KATSU CURRY,1,47000
,JAPANESE OCHA,4,20000
,MINERAL WATER,1,10000
2019-01-26 20:12:42,B8. TANTAN PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
,GYOZA PORK,2,35000
,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
2019-01-26 20:19:53,C8. KURO PORK BELLY EGG,1,69000
,A3. GOLDEN QUARTER CHICKEN.,1,57000
,OYAKODON.,1,40000
,GYOZA PORK,1,35000
,JAPANESE OCHA,3,20000
2019-01-26 20:23:28,D8. CURRY PORK BELLY EGG,1,69000
,BUTADON,1,50000
,CHICKEN KARAAGE,1,37000
,JAPANESE OCHA,1,20000
,GYOZA PORK,1,35000
2019-01-26 20:33:16,D8. CURRY PORK BELLY EGG,1,69000
,GYOZA PORK,1,35000
,JAPANESE OCHA,1,20000
2019-01-26 20:33:54,B1. TANTAN CHICKEN CHARSIU,1,60000
2019-01-26 20:43:22,A8. GOLDEN PORK BELLY EGG,1,64000
,JAPANESE OCHA,1,20000
,TORIPAITAN SOUP,1,15000
,BUTADON,1,50000
2019-01-26 21:12:22,A2. GOLDEN CHICKEN CHARSIU EGG,2,63000
,A8. GOLDEN PORK BELLY EGG,2,64000
,CHICKEN KARAAGE,1,37000
,GYOZA PORK,1,35000
,JAPANESE OCHA,4,20000
,TORIPAITAN SOUP,1,15000
2019-01-26 21:12:54,CHICKEN NANBAN DON,1,55000
2019-01-26 21:32:19,C8. KURO PORK BELLY EGG,1,69000
,B10. TANTAN MEGA PORK BELLY EGG,1,84000
,JAPANESE OCHA,2,20000
,GYOZA PORK,1,35000
,NOODLE,1,15000
2019-01-26 21:48:03,B8. TANTAN PORK BELLY EGG,1,69000
,SEAWEED.,1,10000
,JAPANESE OCHA,1,20000
2019-01-26 21:48:25,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-26 21:50:05,B8. TANTAN PORK BELLY EGG,1,69000
,JAPANESE OCHA,2,20000
2019-01-26 21:51:53,B8. TANTAN PORK BELLY EGG,1,69000
,C10. KURO MEGA PORK BELLY EGG,1,84000
,SOYA MILK,2,20000
,GYOZA PORK,1,35000
,MATCHA ICE CREAM,1,20000
,ZENZAI,1,30000
2019-01-26 21:53:26,C8. KURO PORK BELLY EGG,1,69000
2019-01-26 21:55:56,B10. TANTAN MEGA PORK BELLY EGG,1,84000
,JAPANESE OCHA,1,20000
,JAPANESE OCHA,1,20000
2019-01-26 21:56:30,D10. CURRY MEGA PORK BELLY EGG,1,84000
2019-01-26 22:04:53,A5. GOLDEN CHICKEN KARAAGE,1,62000
,JAPANESE OCHA,1,20000
,SPRITE SODA,1,15000
,GYOZA CHICKEN,1,35000
2019-01-26 22:33:52,CHICKEN TERIYAKI DON,1,35000
,SEASONED EGG,1,10000
,SEAWEED.,1,10000
,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,JAPANESE OCHA,1,20000
2019-01-26 22:52:59,A8. GOLDEN PORK BELLY EGG,1,64000
,JAPANESE OCHA,1,20000
2019-01-26 22:53:18,D7. CURRY PORK BELLY,1,61000
2019-01-26 23:13:41,B8. TANTAN PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
,JAPANESE OCHA,1,20000
2019-01-26 23:14:14,PORK CHAHAN,2,38000
,JAPANESE OCHA,1,20000
,JAPANESE OCHA,1,20000
2019-01-26 23:15:06,B2. TANTAN CHICKEN CHARSIU EGG,1,68000
2019-01-26 23:31:01,OYAKODON.,1,40000
,SEASONED EGG,1,10000
,JAPANESE OCHA,1,20000
2019-01-26 23:37:44,JAPANESE OCHA,1,20000
,OYAKODON.,1,40000
,SEASONED EGG,1,10000
,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,SPRITE SODA,3,15000
,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
2019-01-27 12:19:39,B8. TANTAN PORK BELLY EGG,2,69000
2019-01-27 14:12:02,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
2019-01-27 12:41:26,B8. TANTAN PORK BELLY EGG,2,69000
,B8. TANTAN PORK BELLY EGG,2,69000
,TAUGE,1,7000
,MINERAL WATER,1,10000
,JAPANESE OCHA,1,20000
,JAPANESE OCHA,1,20000
,GYOZA PORK,1,35000
,CHOPPED CHILI,2,0
2019-01-27 13:19:42,BUTADON,1,50000
,CHICKEN CHARSIU,1,15000
,TORIPAITAN SOUP,1,15000
,MINERAL WATER,2,10000
2019-01-27 13:20:33,BUTADON,1,50000
2019-01-27 13:21:51,C2. KURO CHICKEN CHARSIU EGG,1,68000
,JAPANESE OCHA,1,20000
,MINERAL WATER,1,10000
2019-01-27 13:24:47,A8. GOLDEN PORK BELLY EGG,1,64000
,BUTADON,1,50000
2019-01-27 13:27:44,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
2019-01-27 14:03:33,C7. KURO PORK BELLY,1,61000
,C8. KURO PORK BELLY EGG,1,69000
,JAPANESE OCHA,2,20000
2019-01-27 14:09:57,D10. CURRY MEGA PORK BELLY EGG,1,84000
2019-01-27 14:20:25,B10. TANTAN MEGA PORK BELLY EGG,1,84000
,D10. CURRY MEGA PORK BELLY EGG,1,0
2019-01-27 14:24:38,B4. TANTAN QUARTER CHICKEN EGG,1,70000
2019-01-27 14:25:28,C8. KURO PORK BELLY EGG,1,69000
2019-01-27 14:36:36,D2. CURRY CHICKEN CHARSIU EGG,1,68000
,JAPANESE OCHA,2,20000
,B8. TANTAN PORK BELLY EGG,1,69000
2019-01-27 14:49:58,A8. GOLDEN PORK BELLY EGG,1,64000
,CHICKEN CHARSIU,1,0
2019-01-27 16:38:29,C8. KURO PORK BELLY EGG,1,69000
,B8. TANTAN PORK BELLY EGG,1,69000
,CHICKEN KARAAGE,1,37000
,JAPANESE OCHA,2,20000
2019-01-27 14:51:18,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-27 14:51:35,MAZEMEN MINCED CHICKEN,1,52000
2019-01-27 14:51:53,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-27 15:01:20,C8. KURO PORK BELLY EGG,1,69000
,JAPANESE OCHA,2,20000
2019-01-27 15:01:39,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
2019-01-27 16:12:07,C8. KURO PORK BELLY EGG,1,69000
,A4. GOLDEN QUARTER CHICKEN EGG,1,65000
2019-01-27 16:12:29,SEAWEED.,1,10000
,CHICKEN KARAAGE,1,37000
,JAPANESE OCHA,1,20000
2019-01-27 16:14:08,C10. KURO MEGA PORK BELLY EGG,1,84000
,B8. TANTAN PORK BELLY EGG,1,69000
,ABURI PORK BELLY,1,20000
,JAPANESE OCHA,2,20000
,JAPANESE OCHA,1,20000
,GYOZA PORK,1,35000
,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-27 16:44:34,GYOZA PORK,1,35000
,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,B8. TANTAN PORK BELLY EGG,1,69000
,STEAMED RICE,1,15000
,JAPANESE OCHA,2,20000
,NOODLE,1,15000
,TORIPAITAN SOUP,1,15000
,JAPANESE SPINACH,1,10000
2019-01-27 17:48:40,A8. GOLDEN PORK BELLY EGG,1,64000
,CHICKEN KATSU CURRY,1,47000
,FLAN PUDDING,1,25000
,JAPANESE OCHA,2,20000
,MAZEMEN MINCED PORK,1,55000
,STAMINA DON,1,68000
,GYOZA PORK,1,35000
2019-01-27 17:19:42,B7. TANTAN PORK BELLY,1,61000
,A8. GOLDEN PORK BELLY EGG,1,64000
,JAPANESE OCHA,1,20000
2019-01-27 17:59:48,C8. KURO PORK BELLY EGG,1,69000
,NOODLE,1,15000
2019-01-27 18:42:41,B2. TANTAN CHICKEN CHARSIU EGG,2,68000
,JAPANESE OCHA,2,20000
2019-01-27 18:46:40,B8. TANTAN PORK BELLY EGG,1,69000
,A8. GOLDEN PORK BELLY EGG,1,64000
,JAPANESE OCHA,1,20000
,B8. TANTAN PORK BELLY EGG,1,69000
,NOODLE,1,15000
2019-01-27 18:50:25,B1. TANTAN CHICKEN CHARSIU,1,60000
2019-01-27 18:51:07,C10. KURO MEGA PORK BELLY EGG,1,84000
,NOODLE,1,15000
,B10. TANTAN MEGA PORK BELLY EGG,1,84000
,JAPANESE OCHA,2,20000
,A1. GOLDEN CHICKEN CHARSIU,1,55000
2019-01-27 18:54:03,C10. KURO MEGA PORK BELLY EGG,1,84000
,JAPANESE OCHA,1,20000
2019-01-27 18:54:21,A6. GOLDEN CHICKEN KARAAGE EGG,1,70000
2019-01-27 19:01:31,B2. TANTAN CHICKEN CHARSIU EGG,1,68000
,B5. TANTAN CHICKEN KARAAGE,1,67000
,JAPANESE OCHA,2,20000
2019-01-27 19:02:37,BALI HAI BEER,1,25000
,A1. GOLDEN CHICKEN CHARSIU,1,55000
,A7. GOLDEN PORK BELLY,1,56000
,PORK SHABU CURRY,1,55000
,TARO MILK TEA,1,25000
2019-01-27 19:05:37,OYAKODON.,1,40000
,GYOZA PORK,1,35000
,JAPANESE OCHA,1,20000
2019-01-27 19:33:48,B8. TANTAN PORK BELLY EGG,1,69000
,C1. KURO CHICKEN CHARSIU,1,60000
,JAPANESE OCHA,1,20000
